"disasterNumber","state","county","city","zipCode","validRegistrations","averageFemaInspectedDamage","totalInspected","totalDamage","noFemaInspectedDamage","femaInspectedDamageBetween1And10000","femaInspectedDamageBetween10001And20000","femaInspectedDamageBetween20001And30000","femaInspectedDamageGreaterThan30000","approvedForFemaAssistance","totalApprovedIhpAmount","repairReplaceAmount","rentalAmount","otherNeedsAmount","approvedBetween1And10000","approvedBetween10001And25000","approvedBetween25001AndMax","totalMaxGrants","id"
1446,"GU","Guam (County-equivalent)","HARMON","96913",42,11328.46,36,475795.37,2,24,5,2,3,32,252954.9,67102.04,54347,131505.86,8,12,12,1,"19c31e2b-8b38-4441-bf60-b56bf5988cfb"
1446,"GU","Guam (County-equivalent)","HARMON","96929",26,9415.5,23,244802.91,2,17,0,1,3,20,165474.22,39878.91,32766,92829.31,6,6,8,1,"603b05f3-d6aa-4779-8991-c9c9d1280675"
1446,"GU","Guam (County-equivalent)","HARMON","96931",4,251.16,2,1004.65,0,2,0,0,0,1,812.65,812.65,0,0,1,0,0,0,"cc86a1a3-51ce-4007-8ffa-3d20c4a92dcf"
1446,"GU","Guam (County-equivalent)"," HARMON","96912",1,4551.39,1,4551.39,0,1,0,0,0,1,4729,646.08,1052,3030.92,0,1,0,0,"a42460c3-daf2-4f12-9e3b-ed3adcca4bfa"
1446,"GU","Guam (County-equivalent)","HARMON CLIFF","96932",1,76376.85,1,76376.85,0,0,0,0,1,1,17993.33,5000,2664,10329.33,0,0,1,0,"7d19df53-b50d-4207-8fb6-6a2f94778ec5"
1446,"GU","Guam (County-equivalent)","HARMON CLIFFLINE","96931",1,139910.1,1,139910.1,0,0,0,0,1,1,25000,5000,4449,15551,0,0,1,1,"a277e248-a5f3-4d1b-b8fd-4caed0cfe56f"
1446,"GU","Guam (County-equivalent)","HARMOND","96913",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"88b178f4-31bc-477a-aebc-cb2c48cf09b9"
1446,"GU","Guam (County-equivalent)","HYUNDAI TOTO","96910",2,565.3,2,1130.6,1,1,0,0,0,1,1130.6,606.36,0,524.24,1,0,0,0,"1f23c532-7901-4b58-bb8d-c9d651d975b3"
1446,"GU","Guam (County-equivalent)","INARAHAN","96915",1,0,1,0,1,0,0,0,0,1,10682.17,1854.49,3957,4870.68,0,0,1,0,"845727c6-d74e-4840-8e27-581100c292a8"
1446,"GU","Guam (County-equivalent)","INARAJAN","96915",161,7193.43,145,1158142.23,5,113,13,8,6,129,800947.39,227747.35,122497,450703.04,48,47,34,0,"3f096fd4-a2a6-4a8b-9dc7-1f06227aea87"
1446,"GU","Guam (County-equivalent)","INARAJAN","96917",157,6330.86,146,993944.53,9,111,16,5,5,130,840837.12,239648.62,130665.12,468357.88,48,44,38,1,"a36ce6de-5649-4cb3-af8d-5a49334d5fc0"
1446,"GU","Guam (County-equivalent)","INARAJAN","96932",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2aead6f0-6a93-43d2-a023-e1aa70a7ff2c"
1446,"GU","Guam (County-equivalent)"," INARAJAN","96915",2,3715.19,1,7430.38,0,1,0,0,0,1,6744.28,5000,0,1744.28,0,1,0,0,"974a4e42-3dbb-4940-9d37-6af93c9bbd97"
1446,"GU","Guam (County-equivalent)","IPAN","96913",2,233.43,1,466.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"088f9da9-9485-485b-a5b4-7704b3f220f0"
1446,"GU","Guam (County-equivalent)","IPAN TALOFOFO","96915",5,4206.33,4,21031.65,0,3,1,0,0,4,22528.28,9989.32,5328,7210.96,2,0,2,0,"ff0198db-10cf-4966-b19a-61fe59020b94"
1446,"GU","Guam (County-equivalent)","IRARYON","96917",1,5936.92,1,5936.92,0,1,0,0,0,1,5936.92,1208,0,4728.92,0,1,0,0,"6299c9ac-44b6-4255-a813-1abd19709302"
1446,"GU","Guam (County-equivalent)","LATTE HEIGHTS","96913",4,13320.62,3,53282.49,0,2,0,0,1,2,22612.61,5583,3156,13873.61,1,0,1,0,"3f0c82dd-ce21-47b3-8675-e01fd7733209"
1446,"GU","Guam (County-equivalent)","LATTE-HEIGHTS","96913",2,6033.76,2,12067.51,1,0,1,0,0,2,21605.72,3221.8,0,18383.92,0,1,1,0,"c416e4e3-1f2c-4293-a1ea-bd0d3226bab4"
1446,"GU","Guam (County-equivalent)","LATTE PLANTATION","96913",1,195.53,1,195.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ee063289-3142-4341-8e4b-65795181bb7b"
1446,"GU","Guam (County-equivalent)","LATTIE HEIGHTS","96913",2,1964.46,2,3928.91,0,2,0,0,0,1,2887.12,1018.96,0,1868.16,1,0,0,0,"37ae1c96-b9d9-49f8-858a-d938816c3233"
1446,"GU","Guam (County-equivalent)","LATTIE HIEGHTS","96913",1,8064.48,1,8064.48,0,1,0,0,0,1,9923.42,1335.48,2664,5923.94,0,0,1,0,"0ac841b1-e7ad-4855-8be2-db59bded9674"
1446,"GU","Guam (County-equivalent)","LEYANG","96913",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"217a2e67-216f-41f2-843b-f4a972c70474"
1446,"GU","Guam (County-equivalent)","LEYANG BARRIGADA","96913",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160b153b-380d-4ed4-962a-cb0ed8293118"
1446,"GU","Guam (County-equivalent)","LIGUAN TERRACE","96929",3,4287.2,2,12861.6,0,1,1,0,0,1,16154.94,5000,4449,6705.94,0,0,1,0,"f3950088-15a8-45dd-a07e-5de0eaae2093"
1446,"GU","Guam (County-equivalent)","LOWER BARRIGADA HEIGHTS","96913",1,5445.85,1,5445.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7d49170b-13f3-4338-9188-96bef8ba44fa"
1446,"GU","Guam (County-equivalent)","MACAHANAO","96929",1,4413.74,1,4413.74,0,1,0,0,0,1,4413.74,2144.23,0,2269.51,0,1,0,0,"1092c61d-e7d3-4033-98f9-6d4695e8a022"
1446,"GU","Guam (County-equivalent)","MACHAMAO DEDEDO","96912",1,4336.68,1,4336.68,0,1,0,0,0,1,4191.25,975.75,0,3215.5,0,1,0,0,"a56e3618-5faa-4c16-b7b9-e12bd1edc307"
1446,"GU","Guam (County-equivalent)","MACHANANAO","96912",1,3890.95,1,3890.95,0,1,0,0,0,1,3858.97,473.64,0,3385.33,0,1,0,0,"1203100d-25c8-40b6-8b18-cd0894179dc4"
1446,"GU","Guam (County-equivalent)","MACHANANAO","96929",9,16714.38,9,150429.41,1,5,1,0,2,8,79570.01,26482.53,14613,38474.48,2,2,4,1,"b1985cf2-5fb0-40d9-8d90-3b9747f6d869"
1446,"GU","Guam (County-equivalent)","MACHANANAO DEDEDO","96929",1,526.3,1,526.3,0,1,0,0,0,1,526.3,373.6,0,152.7,1,0,0,0,"8dffa2c3-b3aa-4440-be72-5d248813bca2"
1446,"GU","Guam (County-equivalent)","MACHANANAO YIGO","96929",1,32066.12,1,32066.12,0,0,0,0,1,1,18286.12,5000,2664,10622.12,0,0,1,0,"43d2d060-89ec-4cb9-aa65-3fec261a42a3"
1446,"GU","Guam (County-equivalent)","MACHANANAO  YIGO","96929",2,21731,2,43461.99,1,0,0,0,1,1,19375.58,5000,3156,11219.58,0,0,1,0,"2b47d3d4-89b1-4ca3-894c-0c3b486fd046"
1446,"GU","Guam (County-equivalent)","MACHANANOA","96929",1,26.2,1,26.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"b7208a09-3c81-4485-b576-08296854d0ae"
1446,"GU","Guam (County-equivalent)","MACHANAO","96910",1,5443.04,1,5443.04,0,1,0,0,0,1,637.73,637.73,0,0,1,0,0,0,"f61c5969-f1e9-410b-90a6-99241945a720"
1446,"GU","Guam (County-equivalent)","MACHANAO","96912",4,3773.43,4,15093.73,0,3,1,0,0,3,14698.23,425.08,3957,10316.15,2,0,1,0,"a58dd174-f6b5-42bf-80ee-411c9d3b0cd9"
1446,"GU","Guam (County-equivalent)","MACHANAO","96929",9,4516.3,9,40646.74,0,8,0,1,0,6,20915.18,6483.93,3957,10474.25,4,1,1,0,"8fc0b7b1-8966-490f-bf3a-c8acef4da52d"
1446,"GU","Guam (County-equivalent)"," MACHANAO","96929",1,4948.25,1,4948.25,0,1,0,0,0,1,889.49,889.49,0,0,1,0,0,0,"bf2e6438-4f0a-4867-86f6-c3e4cba690d2"
1446,"GU","Guam (County-equivalent)","MACHANAO DEDEDO","96912",2,2518.07,1,5036.13,0,1,0,0,0,2,4726.08,391.48,0,4334.6,1,1,0,0,"71da5311-8769-4900-9169-600a84f961b2"
1446,"GU","Guam (County-equivalent)","MACHANAO DEDEDO","96929",1,3835.75,1,3835.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"fb1f4e8b-c8db-4fb2-ae86-0441276687af"
1446,"GU","Guam (County-equivalent)","MACHANAONAO YIGO","96921",1,37124.46,1,37124.46,0,0,0,0,1,1,20190.08,5000,3156,12034.08,0,0,1,0,"b30cc761-9b3c-4d78-b55d-bea55b26c2a8"
1446,"GU","Guam (County-equivalent)","MACHANAO - POST MASTER BOX","96912",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"826ec657-5999-4c14-b761-5112719e183c"
1446,"GU","Guam (County-equivalent)","MACHANAO TAMUNING","96913",1,215.46,1,215.46,0,1,0,0,0,1,765.46,215.46,0,550,1,0,0,0,"26a97130-dabd-462d-92df-1321f5bafd26"
1446,"GU","Guam (County-equivalent)","MACHANAO  YIGO","96929",1,10689.68,1,10689.68,0,0,1,0,0,1,12247.3,4647.34,3156,4443.96,0,0,1,0,"2d657ae2-c33a-4043-bbec-0a9b070111ed"
1446,"GU","Guam (County-equivalent)","MACHECHE","96912",3,3429.31,3,10287.92,1,2,0,0,0,2,12663.54,1271.87,2638,8753.67,1,0,1,0,"a8854f72-3727-41b3-bcf1-a889eeced065"
1446,"GU","Guam (County-equivalent)","MACHECHE","96929",7,7751.61,7,54261.3,1,4,1,1,0,4,48440.13,14141.08,8088,26211.05,0,1,3,0,"4ad897ff-a076-4f37-8392-59a2d2ea691f"
1446,"GU","Guam (County-equivalent)","MACHECHE ","96929",1,5043.28,1,5043.28,0,1,0,0,0,1,5043.28,333.06,0,4710.22,0,1,0,0,"aa5410ff-e18f-4477-b677-ff489000d102"
1446,"GU","Guam (County-equivalent)","MACHECHE HILL","96929",1,4690.15,1,4690.15,0,1,0,0,0,1,4612.36,2277.16,0,2335.2,0,1,0,0,"31118ead-8bea-4c07-847c-8d13c3dc1bb6"
1446,"GU","Guam (County-equivalent)","MACHECHE - POST MASTER BOX","96912",2,2710.87,1,5421.73,0,1,0,0,0,1,825.58,825.58,0,0,1,0,0,0,"d87abe48-9dbf-48f9-b251-7a0c585df13f"
1446,"GU","Guam (County-equivalent)","MAIMAI CHALAN PAGO","96924",1,1188.77,1,1188.77,0,1,0,0,0,1,320.38,320.38,0,0,1,0,0,0,"f227b688-2e1d-4f95-a65e-43d4d8469458"
1446,"GU","Guam (County-equivalent)","MAINA","96910",34,3831.9,27,130284.64,6,19,2,0,0,21,152675.36,27336.41,46609,78729.95,4,9,8,0,"e11ce445-7412-47ae-80bd-2fc13ef9da3d"
1446,"GU","Guam (County-equivalent)","MAINA","96911",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c1fdb8df-00c6-444a-b831-e6342b8d8b7b"
1446,"GU","Guam (County-equivalent)","MAINA","96915",1,2708.9,1,2708.9,0,1,0,0,0,1,5864.9,639.85,3156,2069.05,0,1,0,0,"614f5a36-d176-4709-a537-92b82e565818"
1446,"GU","Guam (County-equivalent)","MAINA","96922",14,3896.19,13,54546.66,2,10,1,0,0,12,44521.01,14846.96,15105,14569.05,7,5,0,0,"2ce546a7-b870-4026-a3dd-242ce6fa3678"
1446,"GU","Guam (County-equivalent)","MAINA","96926",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aabfd1f5-5276-4988-bac4-407c63395f09"
1446,"GU","Guam (County-equivalent)","MAINA","96930",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28f58d13-e705-481c-a8b4-e9632755eb99"
1446,"GU","Guam (County-equivalent)","MAINA","96932",3,1947.22,1,5841.65,0,1,0,0,0,1,8706.8,1941.73,3156,3609.07,0,0,1,0,"4f0fcd93-0180-46b7-9932-12fd239fff2c"
1446,"GU","Guam (County-equivalent)"," MAINA","96910",1,18698.63,1,18698.63,0,0,1,0,0,1,8957,5000,3957,0,0,0,1,0,"b58ec190-0ef4-49f4-835f-531a76f02346"
1446,"GU","Guam (County-equivalent)","MAI RAI CHALANPAGO","96910",1,2714.54,1,2714.54,0,1,0,0,0,1,2569.11,57.4,0,2511.71,1,0,0,0,"49a60ddb-a2e3-4edd-b0d0-fd67a2470dea"
1446,"GU","Guam (County-equivalent)","MAITE","96910",28,5085.17,24,142384.62,5,11,8,0,0,18,123475.62,55272.09,15597,52606.53,6,5,7,0,"1c668e42-12fa-443c-8a9d-1c4b8ec538b5"
1446,"GU","Guam (County-equivalent)","MAITE","96927",10,1130.36,4,11303.57,1,3,0,0,0,2,9494.27,5495.03,0,3999.24,1,1,0,0,"f9ef323a-e3ff-4371-a5b1-8e2afce8b9d6"
1446,"GU","Guam (County-equivalent)","MALOJ","96917",2,3557.29,2,7114.57,0,2,0,0,0,2,4586.81,256.58,0,4330.23,1,1,0,0,"0151b327-6cc5-4d85-96d7-660641caf851"
1446,"GU","Guam (County-equivalent)","MALOJILOJ","96915",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d5b2006c-c4e2-40bb-8cfe-f6eeb3f769d0"
1446,"GU","Guam (County-equivalent)","MALOJLO","96915",1,6906.23,1,6906.23,0,1,0,0,0,1,10757.2,5000,3957,1800.2,0,0,1,0,"8f64f331-5600-48f9-8f5a-3dc0c68bd607"
1446,"GU","Guam (County-equivalent)","MALOJLOJ","96915",42,6487.76,41,272486.01,2,31,8,0,0,34,244687.6,67747.47,52224,124716.13,8,17,9,0,"f1fe0511-cc67-4eca-9950-641d7a96a25c"
1446,"GU","Guam (County-equivalent)","MALOJLOJ","96917",6,9486.14,5,56916.86,0,2,3,0,0,5,62253.51,16170.55,8976,37106.96,2,0,3,0,"db31b4f8-3e89-4c5e-b2b4-e5044efea5f0"
1446,"GU","Guam (County-equivalent)","MALOJLOJ INARAJAN","96915",1,828.95,1,828.95,0,1,0,0,0,1,434.28,434.28,0,0,1,0,0,0,"1eba7cc7-389f-4a03-86a4-bd05b01861d3"
1446,"GU","Guam (County-equivalent)","MALOJLOJ  INARAJAN","96915",1,47816.09,1,47816.09,0,0,0,0,1,1,16880.89,5000,2664,9216.89,0,0,1,0,"13af3f16-3ea3-4da3-bee3-b311b55f7da1"
1446,"GU","Guam (County-equivalent)","MALOJLOJ, INARAJAN","96915",1,3630.66,1,3630.66,0,1,0,0,0,1,6432.9,1204.9,0,5228,0,1,0,0,"0a2e8139-a74f-487f-a089-587bba8c2f7b"
1446,"GU","Guam (County-equivalent)","MALOJLOL","96915",1,4089.07,1,4089.07,0,1,0,0,0,1,4089.07,257.04,0,3832.03,0,1,0,0,"a482f241-7f92-4200-9704-9b3bcf2d2f93"
1446,"GU","Guam (County-equivalent)","MALOJOJO","96915",1,5304.95,1,5304.95,0,1,0,0,0,1,1792.3,1792.3,0,0,1,0,0,0,"91b6b07f-50da-4893-9b7e-66d0ccb2666a"
1446,"GU","Guam (County-equivalent)","MALOJOLO","96915",1,5168.6,1,5168.6,0,1,0,0,0,1,5168.6,1432.28,0,3736.32,0,1,0,0,"5533937a-45f3-4086-b80c-a29aec601cdf"
1446,"GU","Guam (County-equivalent)","MALOLOJ","96917",1,0,1,0,1,0,0,0,0,1,1943.99,1009.91,0,934.08,1,0,0,0,"75c1eb7a-bba3-4fe6-86da-71bc7f40575a"
1446,"GU","Guam (County-equivalent)","MANELIAO","96921",1,9563.34,1,9563.34,0,1,0,0,0,1,9744.69,1540.74,0,8203.95,0,0,1,0,"28b983b9-448e-4c67-b914-880374d8d629"
1446,"GU","Guam (County-equivalent)","MANENGON","96915",1,5835.54,1,5835.54,0,1,0,0,0,1,5835.54,2380.42,0,3455.12,0,1,0,0,"2293a306-a51d-4417-831d-2e8128a80c1a"
1446,"GU","Guam (County-equivalent)","MANGILA0","96932",1,24243.88,1,24243.88,0,0,0,1,0,1,15824.88,5000,2664,8160.88,0,0,1,0,"8e8dfca2-e13d-4d3a-a110-676c114b6138"
1446,"GU","Guam (County-equivalent)","MANGILAD","96913",1,7618.79,1,7618.79,0,1,0,0,0,1,6380.13,0,0,6380.13,0,1,0,0,"c4dc3d66-671d-4643-b902-332cf75c1ecd"
1446,"GU","Guam (County-equivalent)","Mangilao","96921",1,4605.74,1,4605.74,0,1,0,0,0,1,1435,1435,0,0,1,0,0,0,"99b74364-ac58-4961-9987-8c79781f73cf"
1446,"GU","Guam (County-equivalent)","MANGILAO","96913",872,7376.89,730,6432644.36,62,493,90,33,52,597,4274939.78,1224773.74,599346,2450505.04,226,181,190,14,"4390aaa0-ce89-4f7b-866a-f0d8aac78171"
1446,"GU","Guam (County-equivalent)","MANGILAO","96915",1,6143.85,1,6143.85,0,1,0,0,0,1,7292.11,684.28,1776,4831.83,0,1,0,0,"d0b7e722-2cf2-4387-9e90-f5296ef9e1f5"
1446,"GU","Guam (County-equivalent)","MANGILAO","96919",1,2280.13,1,2280.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"84596299-a253-4b78-b0a5-50266b835c04"
1446,"GU","Guam (County-equivalent)","MANGILAO","96921",12,10145.03,12,121740.35,1,4,7,0,0,11,113746.88,41031.42,9777,62938.46,2,1,8,0,"7cbd8633-6ebf-4de6-a435-e7088e5bd464"
1446,"GU","Guam (County-equivalent)","MANGILAO","96923",223,9011.79,187,2009628.56,14,113,35,6,19,162,1234172.77,365114.9,146901,720837.97,45,60,57,0,"857ce9a0-e7a5-4794-bafa-794b8303aaeb"
1446,"GU","Guam (County-equivalent)","MANGILAO","96924",1,17633.98,1,17633.98,0,0,1,0,0,1,7664,5000,2664,0,0,1,0,0,"b433d92d-33cc-4b32-80f6-df5735724cf3"
1446,"GU","Guam (County-equivalent)","MANGILAO","96929",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"577b1a63-f4c6-411b-a182-ce61862bff9d"
1446,"GU","Guam (County-equivalent)","MANGILAO","96930",1,29542.3,1,29542.3,0,0,0,1,0,1,18552.96,5000,2664,10888.96,0,0,1,0,"d44d1d6a-806e-44ca-a5dc-bdc14879be73"
1446,"GU","Guam (County-equivalent)","MANGILAO","96931",1,2680.74,1,2680.74,0,1,0,0,0,1,2680.74,444.08,0,2236.66,1,0,0,0,"acbf230f-6e89-4159-a497-2c20f23881e9"
1446,"GU","Guam (County-equivalent)","MANGILAO","96932",3,18381.34,3,55144.03,0,0,2,1,0,3,31954.38,14959.37,2664,14331.01,0,1,2,0,"700b53e6-5358-45e2-aa3c-bc7174f3038b"
1446,"GU","Guam (County-equivalent)"," MANGILAO","96913",2,35689.81,2,71379.62,0,0,0,1,1,2,40904.69,10000,6621,24283.69,0,0,2,0,"4676f54c-bee7-49c4-a5e5-610abd27ae73"
1446,"GU","Guam (County-equivalent)","MANGILOA","96921",1,1326.02,1,1326.02,0,1,0,0,0,1,1326.02,1326.02,0,0,1,0,0,0,"8ae3f767-c137-454c-90cd-bef33b932be0"
1446,"GU","Guam (County-equivalent)","MANGILOU","96913",1,4121.77,1,4121.77,0,1,0,0,0,1,4121.77,0,0,4121.77,0,1,0,0,"8206731b-c778-449e-9a44-5c4fe52ec207"
1446,"GU","Guam (County-equivalent)","MANIGILAO","96913",1,5703.75,1,5703.75,0,1,0,0,0,1,5703.75,378.75,0,5325,0,1,0,0,"b8a7b393-018d-4411-98a4-b1ae2f76d7e4"
1446,"GU","Guam (County-equivalent)","MANILAGO","96913",1,0,1,0,1,0,0,0,0,1,550,0,0,550,1,0,0,0,"6374cfce-77a0-4e21-9c03-a9ccd26e49f1"
1446,"GU","Guam (County-equivalent)","MANZILAO","96911",1,5567.24,1,5567.24,0,1,0,0,0,1,7940.39,1054,2664,4222.39,0,1,0,0,"8a5e9b7e-437b-4c56-b4be-241fd7345165"
1446,"GU","Guam (County-equivalent)","MATAUAC  YIGO","96929",1,37870.07,1,37870.07,0,0,0,0,1,1,23922.58,5000,3156,15766.58,0,0,1,0,"4e0bf8a5-ab8e-44bb-91da-94138390d20a"
1446,"GU","Guam (County-equivalent)","MERIZO","96915",50,4724.37,47,236218.44,6,35,4,1,1,36,151167.08,51527.02,34455,65185.06,23,7,6,0,"be264246-9ce0-4f64-b30a-46052db19f5f"
1446,"GU","Guam (County-equivalent)","MERIZO","96916",93,3721.33,86,346083.48,4,74,7,1,0,75,332458.42,101991.52,56799,171730.95,40,26,9,0,"79e684b2-3f2e-4172-bd73-dd870de9d490"
1446,"GU","Guam (County-equivalent)","MERIZO","96917",1,11528.33,1,11528.33,0,0,1,0,0,1,4382.68,4382.68,0,0,0,1,0,0,"82ce63be-db7e-4504-94af-110c2877a0af"
1446,"GU","Guam (County-equivalent)","MIETE","96932",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5e165e2f-0465-4204-8ea5-0101e8e4687c"
1446,"GU","Guam (County-equivalent)","MONGMONG","96910",138,4780.24,114,659673.36,4,97,7,4,2,96,478472.2,168406.66,78978,231087.54,50,28,18,2,"296d335e-788f-484c-a60e-0cca8f26568a"
1446,"GU","Guam (County-equivalent)","MONGMONG","96911",1,1089.95,1,1089.95,0,1,0,0,0,1,868.39,0,0,868.39,1,0,0,0,"968a449e-d3d2-4b1b-8500-39c23ad07e78"
1446,"GU","Guam (County-equivalent)","MONGMONG","96927",25,6305.59,23,157639.86,0,18,3,2,0,20,105224.77,36926.2,15906,52392.57,10,5,5,0,"36cc9d36-6d66-45dc-a8c4-86a28dfbbffe"
1446,"GU","Guam (County-equivalent)","MONGMONG","96932",4,7041.82,3,28167.29,0,2,1,0,0,3,37303.94,7115.8,9564,20624.14,0,1,2,0,"206025c3-dbf5-4de1-a600-907b77a2835d"
1446,"GU","Guam (County-equivalent)"," MONGMONG","96932",1,1391.11,1,1391.11,0,1,0,0,0,1,1313.32,1313.32,0,0,1,0,0,0,"ded3f90d-e719-4135-b1e6-f08478a20109"
1446,"GU","Guam (County-equivalent)","MONG MONG","96910",3,9038.24,2,27114.72,0,1,0,1,0,2,30049.31,5046.16,6621,18382.15,0,0,2,0,"bd149514-70fd-4ca3-9ece-a0e91b628ab4"
1446,"GU","Guam (County-equivalent)","MONG MONG","96913",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"09e2fac0-af7a-4a5a-aae6-81c9b58ffbb3"
1446,"GU","Guam (County-equivalent)","MONG MONG","96932",1,3251.89,1,3251.89,0,1,0,0,0,1,2887.57,0,0,2887.57,1,0,0,0,"dbd23249-1205-4fc2-8ec5-e4556897e5e4"
1446,"GU","Guam (County-equivalent)","MONGMONG HYUNDAI","96910",1,451.14,1,451.14,0,1,0,0,0,1,451.14,0,0,451.14,1,0,0,0,"03fa0fa1-f7d8-4928-a8af-b61f701f7a9c"
1446,"GU","Guam (County-equivalent)","MONGMONG/TOTO","96927",1,2934.87,1,2934.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"68b26391-7534-462f-afdf-d9ade7aa5e8b"
1446,"GU","Guam (County-equivalent)","MONGMONG TOTO MAITE","96910",1,5112.54,1,5112.54,0,1,0,0,0,1,3820.17,0,0,3820.17,0,1,0,0,"a3f442d2-ab8e-410c-9c35-66df9e29edc3"
1446,"GU","Guam (County-equivalent)","MONGMONG-TOTO-MATTE","96921",1,6077.63,1,6077.63,0,1,0,0,0,1,5932.2,488.42,0,5443.78,0,1,0,0,"d7705f7e-268d-48b0-8b5f-8c899e73eef2"
1446,"GU","Guam (County-equivalent)","MONG MONG VILLAGE","96910",1,2010.14,1,2010.14,0,1,0,0,0,1,1141.75,1141.75,0,0,1,0,0,0,"7d667908-4966-4563-be85-6338b95939ab"
1446,"GU","Guam (County-equivalent)","NEW AGAT ","96915",1,1300.81,1,1300.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a95303b9-408e-4d57-8609-19ffac8d4106"
1446,"GU","Guam (County-equivalent)","NIMITZE HILL","96910",1,362.52,1,362.52,0,1,0,0,0,1,3518.52,362.52,3156,0,0,1,0,0,"1fcadf84-0be5-4fcb-be86-5ad4a905c3e6"
1446,"GU","Guam (County-equivalent)","NIMITZE  HILL","96915",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"e340725b-57c8-40f9-b65a-0b3c1fbd3ebe"
1446,"GU","Guam (County-equivalent)","NIMITZ HILL","96910",2,1526.57,2,3053.13,1,1,0,0,0,1,5717.13,302.94,2664,2750.19,0,1,0,0,"5ca24aee-0133-40df-b2bb-e9187b9c6820"
1446,"GU","Guam (County-equivalent)","NIMITZ HILL","96915",1,4439.08,1,4439.08,0,1,0,0,0,1,3948.64,1284.64,2664,0,0,1,0,0,"b19a571e-1917-45de-ab93-1ef60b5920c9"
1446,"GU","Guam (County-equivalent)","NIMITZ  HILL","96915",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6ebba686-6b88-446a-8304-588a09afa2aa"
1446,"GU","Guam (County-equivalent)","ODEDEDO","96912",1,9784.06,1,9784.06,0,1,0,0,0,1,9493.21,3761.77,0,5731.44,0,0,1,0,"e08ba127-c6ee-46ac-a657-a48541506cf8"
1446,"GU","Guam (County-equivalent)","ORDIT","96910",2,12790.17,2,25580.33,0,1,0,1,0,2,21826.59,5000,3156,13670.59,1,0,1,0,"494b7140-e5df-494a-9d4a-55ef2d4d3710"
1446,"GU","Guam (County-equivalent)","ORDOE","96932",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97f52404-fba9-47e6-884f-c950b9b7bcd0"
1446,"GU","Guam (County-equivalent)","ORDOG","96924",1,2513.11,1,2513.11,0,1,0,0,0,1,2184.46,0,0,2184.46,1,0,0,0,"156ecc96-87f5-4ec2-9d0f-2bc0f19da579"
1446,"GU","Guam (County-equivalent)","ORDOT","96910",125,8100.54,110,1012567.08,9,68,22,4,7,93,734971.45,185356.48,86884.71,460438.76,35,21,37,0,"0a543f0f-d742-4c79-9911-5b867e39a6ce"
1446,"GU","Guam (County-equivalent)","ORDOT","96924",14,14368.82,14,201163.43,1,6,5,1,1,12,123413.88,39308.31,22555,61550.57,2,3,7,0,"817af111-9330-4e68-8cf7-6cb20c363869"
1446,"GU","Guam (County-equivalent)","ORDOT","96926",2,10887.26,2,21774.52,0,1,1,0,0,2,24852.73,6878.65,3156,14818.08,0,1,1,0,"e6184c42-f70d-4330-9e9a-77ce303636e6"
1446,"GU","Guam (County-equivalent)","ORDOT","96931",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7bc8b3cd-1896-40f5-b423-724dc4e83d62"
1446,"GU","Guam (County-equivalent)","ORDOT","96932",3,12352.54,3,37057.63,0,0,3,0,0,3,36182.14,12190.45,6621,17370.69,0,0,3,0,"77903c7b-bcdd-4084-b2f4-cd13db968443"
1446,"GU","Guam (County-equivalent)"," ORDOT","96910",2,3800.32,2,7600.63,0,2,0,0,0,2,8366.62,2008.29,0,6358.33,1,1,0,0,"19f5ab8f-e6b5-4355-9db3-33fb8c4cafbf"
1446,"GU","Guam (County-equivalent)","ORDOT, SINAJANA","96910",2,7537.69,2,15075.38,0,2,0,0,0,2,14717.81,1075.08,0,13642.73,0,2,0,0,"429c17d1-40e4-42e8-938c-81e284f7a992"
